Winter1jan;Winter2jan;Winter3Jan;Winter4Jan;Winter5Dec;Winter6jan;Winter7jan;Winter8Dec;Winter9Dec;Winter10Dec;Summer1Jul;Summer2Jul;Summer3Jul;Summer4Jul;Summer5Ag;Summer6Jul;Summer7Jul;Summer8Jul;Summer9Jul;Summer10Ag
-41;-53,6666666666667;-41;-167,666666666667;-277;-536,407113553334;-1707,91744013333;-2432,88553033333;-147,697368706667;-420,885530733333;-1636,755723;-1076,61014488667;-1220,94557833333;-1368,26666666667;-1142,29040866667;-145,8237424;-53,6666666666667;-1384,2;-143,866666666667;-451,333333333333
-218,333333333333;-41;-104,333333333333;-41;-546,266666666667;-496,042606366667;-1824,788185;-1207,68553057333;-275,357075733333;-386,587690213333;-1227,87000880667;-793,9434783;-1293,27891166667;-1899,15299797333;-3803,823742;-145,8237424;-327,8;-81,3452377033333;-129,666666666667;-54
-256;-154,666666666667;-344,666666666667;-154,666666666667;-521,666666666667;-468,3759397;-1341,48070198;-361,5521974;-342,8237424;-1136,17593988;-274,605797106667;-799,210144966667;-1356,412245;-120,757075715333;-2430,65333333333;-154,35506078;-239,576498986667;-93,55219736;-231;-54
-175,333333333333;-175,333333333333;-200,666666666667;-175,333333333333;-376,2745808;-495,042606366667;-207,042606366667;-376,705195346667;-388,63932928;-1631,90927333333;-140,266666666667;-733,210144966667;-1431,67891166667;-183,8237424;-303,666666666667;-361,042606366667;-256,490409066667;-192,218864056667;-123,666666666667;-1309,46666666667
-41;-205,666666666667;-41;-91,6666666666667;-373,8237424;-483,207808166667;-612,17593976;-381,800848526667;-610,653333333333;-1140,42374218667;-234,733333333333;-507,75652176;-371,081632666667;-476,157075633333;-296,391025453333;-473,79536304;-328,8237424;-487,9521974;-196;-1569,53333333333
-41;-155;-41;-231;-293,157075733333;-509,686331306667;-352,2237424;-407,0237424;-770,49040896;-442,090409066667;-251;-186,9491616;-199;-109,223742382;-250,218864066667;-162,885530733333;-903,223742125334;-292,5521974;-66,3059959306667;-592,466666666667
-117;-41;-41;-79;-417,490409066667;-513,376652873334;-410,8237424;-494,34810114;-1305,97795453333;-253,72949696;-292,333333333333;-106,860555531333;-335,266666666667;-231,45899392;-274,818864066667;-152,5521974;-1807,29040866667;-166,206959653333;-97,37593973;-106,666666666667
-251,666666666667;-61,6666666666667;-213,666666666667;-61,6666666666667;-606,7437424;-462,1759397;-272,247243413333;-538,842606366667;-1014,37593988;-278,448717573333;-468;-270,3759397;-397,066666666667;-286,333333333333;-255,5521974;-175,227838613333;-1123,1918739;-199,333333333333;-274,709273035333;-1136,68058586667
-208,666666666667;-196;-322,666666666667;-196;-361,2745808;-535,3759397;-262;-558,313109446667;-838,77593976;-280,5521974;-364,701464933333;-1475,50927319333;-361;-1202,93333333333;-216,5521974;-338,826666666667;-111,160111493333;-180,133333333333;-194,375939714;-2687,752197
-113,333333333333;-176,666666666667;-113,333333333333;-113,333333333333;-254;-535,3759397;-272,957075733333;-658,3759397;-3105,64260666667;-366,018864066667;-1588,79152678667;-1743,92102374667;-273;-1835,33333333333;-2368,35219705333;-685,506666666667;-338,285530733333;-359,333333333333;-229,042606368667;-2798,88553033333
-41;-231;-41;-180,333333333333;-254;-573,109273033333;-313,890409066667;-604,3759397;-3143,43696673333;-556,01119124;-2197,84260662667;-154,285530733333;-254,941247466667;-127,97710614;-789,768131493334;-474,333333333333;-215,885530733333;-655,991025426667;-1113,48169413;-2919,552197
-41;-66,3333333333333;-54,3333333333333;-180,333333333333;-314,105995946667;-507,191526626667;-563,09040904;-2499,71128784667;-1437,66666666667;-525,939126546667;-225,3759397;-160,5521974;-219,07245988;-202,5521974;-854,6;-297,36474848;-240,8721974;-681,15219732;-188,991025406667;-1771,15219716
-216,333333333333;-54,3333333333333;-118,333333333333;-49;-494,490409066667;-423,485530733334;-3002,67156833333;-2394,39510293333;-378,133333333333;-807,8655003;-298,5759397;-195,381791066667;-213,709273033333;-243,885530733333;-2995,089796;-234,2237424;-317,31043948;-260,218864066667;-135,666666666667;-169,643772813333
-237,666666666667;-123,666666666667;-313,666666666667;-123,666666666667;-521,477075733333;-292,685530733333;-1203,43388734667;-563,48553068;-394,4;-414,3759397;-389,8237424;-404,490409066667;-360,109273033333;-494,698864066667;-1530,48587126667;-751,823742293333;-209,666666666667;-252,218864066667;-300,333333333333;-174
-214,666666666667;-222,666666666667;-234;-196;-415,157075733333;-280,5521974;-2048,367221;-353,885530733333;-521,333333333333;-324,909273033333;-267,137411093333;-239,605793213333;-1684,80995354667;-312,5521974;-1775,46660213333;-367,92722222;-205,080585973333;-290,218864066667;-190,062830293333;-237,490409066667
-155,333333333333;-699,133333333333;-77,3961636146667;-106,90983232;-1552,15707554667;-413,3521974;-2470,3475562;-346,5521974;-532,275081973333;-396,093444833333;-411,717399133334;-212,3759397;-3361,67043826667;-170,761171946667;-3518,588185;-641,242606366667;-347,5521974;-530,40327714;-269,157075733333;-437,090409066667
-241;-287,666666666667;-127,605793211333;-323,157075733333;-2880,30599573333;-1154,31694589333;-1336,9624724;-321,885530733333;-536,3759397;-474,7332274;-483,5521974;-209,222941753333;-1428,49918333333;-62,3333333333333;-1798,75825292;-405,13277406;-233,885530733333;-374,060555553333;-166,157075733333;-457,157075733333
-304,333333333333;-256,138278093333;-186,309273033333;-266,593888886667;-3037,823742;-1566,97593984;-1001,11388748;-481,069943806667;-649,042606366667;-520,690409066667;-483,5521974;-237,885530733333;-1086,7035171;-138,27352034;-530,042606366667;-353,5521974;-281,218864066667;-325,8237424;-132,8237424;-384,423742373333
-519,32;-272,5521974;-434,042606366667;-245,3759397;-3525,95707533333;-3304,10927333333;-1557,20403405333;-391,23766168;-535,3759397;-503,8237424;-627,5521974;-332,138278093333;-521,109273033334;-278,7759397;-479,7759397;-363,01119124;-417,218864066667;-1266,69040888;-785,82374232;-746,62374232
-432,034798266667;-461,378864066667;-621,709273033333;-406,042606366667;-1080,62374229333;-818,309273073333;-939,919418;-517,757075733333;-470,5601115;-503,8237424;-589,95315186;-435,866666666667;-919,109273053333;-569,309273033334;-2088,33741093333;-384,042606366667;-324,797985106667;-742,0376616;-413,87735676;-345,16882624
-456,5521974;-516,9921974;-515,398833573333;-475,45277406;-373,8237424;-440,332166906667;-613,757099133334;-613,8237424;-475,175091253333;-619,877075733333;-391,23766168;-851,666666666667;-1003,50927309333;-554,042606366667;-1379,53216686667;-709,042606366667;-435,666666666667;-571,462029706667;-447,344524573333;-501,885530733333
-793,35219732;-583,5521974;-761,24869632;-417,242606366667;-365,941247466667;-468,957075733333;-473,042606366667;-1054,4973686;-806,426948746667;-596,792327253333;-486,9759397;-1621,78057656;-623,222941753333;-500,709273033333;-373,709273033333;-604,1759397;-496,74725264;-645,285530733334;-647,442606366667;-679,885530733333
-793,35219732;-417,94725264;-539,81886404;-409,44462132;-323,933333333333;-431,111287986667;-495,042606366667;-722,97593972;-1676,81552206667;-643,441757893333;-535,3759397;-2109,46751492667;-573,113109446667;-529,858193293333;-814,17593976;-405,3759397;-393,5521974;-349,7521974;-405,3759397;-559,6543569
-545,5521974;-386,8237424;-451,64644278;-394,7759397;-518,303479826667;-631,349273033333;-499,902313393333;-928,57593974;-1779,65485166667;-782,752197346667;-1119,77593978;-1209,3759399;-478,5411415;-524,597271946667;-535,3759397;-395,91694586;-1607,05435714;-481,8721974;-468,709273033333;-797,109273093333
-575,034085113333;-438,490409066667;-547,109273033333;-869,109273113333;-586,5521974;-632,7759397;-872,42374224;-548,3759397;-3505,05485166667;-819,08960834;-664,709273033333;-1656,44260666667;-537,702313393333;-613,842606366667;-576,709273033334;-393,5521974;-1657,90927333333;-393,5521974;-535,229294233333;-412,309273033333
-1085,37593978;-452,2237424;-503,042606366667;-2928,12869606667;-476,13277406;-935,17593976;-783,35707568;-629,042606366667;-3498,55825294;-535,3759397;-649,042606366667;-1723,02294181333;-615,109273033333;-772,042606366667;-736,493444833334;-502,885530733333;-758,842606446666;-3252,34029296;-287;-436,939126546667
-446,709273033333;-433,490409066667;-1544,64260650667;-2944,47785806667;-405,3759397;-586,709273033334;-532,570995013333;-1002,50927309333;-1037,84260642667;-638,042606366667;-535,3759397;-772,642606386667;-548,3759397;-548,3759397;-575,434692266667;-663,085530733334;-535,13418186;-3193,283102;-405,724706093333;-616,1601115
-405,3759397;-987,392327146667;-2904,37594;-3094,37594;-205,3759397;-519,215982113333;-724,6159397;-535,3759397;-492,605793213334;-572,042606366667;-535,3759397;-635,909273033333;-548,3759397;-548,3759397;-1068,44260644667;-365,60494476;-441,427578773333;-3034,24260666667;-437,3759397;-680,709273033333
-456,042606366667;-362;-3295,50519513333;-2801,10927331333;-200,570995021333;-462,428687086667;-580,322606366667;-571,191526626667;-900,586084666666;-574,605793213333;-520,65158096;-714,6959397;-586,509273033333;-611,149273033333;-535,3759397;-514,848717573334;-465,345237746667;-2715,04260664667;-405,3759397;-350,042606366667
-584,340446886667;-362;-3552,28553033333;-373,8237424;-273,247243413333;-511,642606366667;-576,709273033334;-1117,01886398667;-932,586084666666;-632,909273033333;-517,0237424;-619,5759397;-648,3759397;-579,5359397;-535,3759397;-206,5521974;-359,3521974;-218,3759397;-357,3759397;-78,065500258
-547,583612526667;-1008,73333333333;-1658,81886390667;-512,732166906667;-196;-649,042606366667;-551,442606366667;-2831,70842426667;-818,919418;-525,128696373333;-577,635646726667;-488,3759397;-777,709273033333;-1056,44260642667;-620,709273033333;-206,5521974;-85,21886402;-216,27245988;-332,042606366667;-52,82374237
-322,881434473333;-334,333333333333;-290,370146493333;-323,760111496667;-70;-533,799440726667;-894,509273093333;-551,938278093333;-946,519418;-493,5521974;-553,709273033333;-625,815027653333;-674,7759397;-998,57593978;-685,339126546667;-455,285530733333;-155,218864043333;-324,152997973333;-284,362627566667;-128,396163614667
-68,9570757073333;-352;-41;-186,55219738;-195,93131844;-633,5521974;-578,242105193333;-390,218864066667;-774,440847;-352,011904413333;-423,222941753333;-633,9521974;-535,442606366667;-386,822941753333;-410,484210393333;-385,3521974;-212,827838613333;-446,533333333333;-268,6;-335,333333333333
-52,82374237;-212,666666666667;-41;-237,21886406;-110,55219736;-552,885530733333;-478,176498986667;-323,5521974;-580,061224706667;-170;-988,285530626667;-526,705195346667;-505,92722222;-518,54810114;-401,5521974;-53,43681316;-51,3333333333333;-92,8;-51,3333333333333;-201,333333333333
-192,157075725333;-162;-66,3333333333333;-72,55219735;-262,5521974;-410,618864066667;-382,8237424;-364,885530733333;-615,876811633333;-162,933333333333;-445,7521974;-385,157075733333;-278,121582826667;-370,490409066667;-227,885530716667;-105;-254,066666666667;-196,666666666667;-110,59798509;-81
-212,823742396;-126,2;-251,666666666667;-78,4945052533333;-267,885530733333;-338,1521974;-557,423742373333;-324,285530733333;-580,331884086667;-162,666666666667;-260,94725264;-413,8237424;-250,666666666667;-340,490409066667;-80,55219735;-41;-276;-272,4;-262,5521974;-41
-206,247243413333;-196;-259,333333333333;-196;-169,575091246667;-194,218864053333;-522,357075672;-210,480585973333;-214;-49;-212,333333333333;-181,423742392;-205,466666666667;-447,8237424;-224,552197396667;-117;-162;-162;-110,55219736;-41
-113,333333333333;-240;-113,333333333333;-126;-41;-132,908424563333;-75,4904090406667;-100,333333333333;-265,333333333333;-159;-284,666666666667;-174,490409058667;-162,666666666667;-344,823742398;-205,643772813333;-375,666666666667;-306,666666666667;-458,666666666667;-217,218864063333;-223,666666666667
-41;-193;-41;-231;-41;-129,666666666667;-170,035492906667;-49;-49;-78,3333333333333;-154,733333333333;-49;-49;-53,729496948;-49;-157;-249,2;-367,8;-175,885530716667;-334,333333333333
-79;-41;-41;-117;-167,666666666667;-49;-63,6666666666667;-49;-49;-49;-56,3333333333333;-49;-49;-49;-49;-41;-104,333333333333;-41;-45,2069596466667;-91,6666666666667
-231;-41;-155;-41;-244,666666666667;-49;-49;-90,3333333333333;-90,3333333333333;-90,3333333333333;-159;-122,333333333333;-78,3333333333333;-49;-49;-41;-231;-41;-180,333333333333;-41
-174,333333333333;-123,666666666667;-288,333333333333;-123,666666666667;-196;-90,3333333333333;-90,3333333333333;-199,333333333333;-162,666666666667;-162,666666666667;-71;-115;-159;-144,333333333333;-100,333333333333;-41;-66,3333333333333;-41;-180,333333333333;-41
-196;-221,333333333333;-196;-196;-82,3333333333333;-170;-162,666666666667;-151,666666666667;-151,666666666667;-107,666666666667;-90,3333333333333;-90,3333333333333;-90,3333333333333;-134,333333333333;-178,333333333333;-257,333333333333;-92,6666666666667;-143,333333333333;-92,6666666666667;-92,6666666666667
-51,3333333333333;-241,333333333333;-51,3333333333333;-152,666666666667;-41;-159;-122,333333333333;-49;-85,6666666666667;-129,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-310;-196;-386;-196;-322,666666666667
-41;-104,333333333333;-41;-218,333333333333;-66,3333333333333;-71;-115;-49;-67,6666666666667;-49;-49;-49;-49;-49;-49;-82,3333333333333;-82,3333333333333;-120,333333333333;-82,3333333333333;-234,333333333333
-167,666666666667;-41;-53,6666666666667;-41;-231;-49;-49;-49;-49;-49;-115;-71;-49;-49;-49;-41;-193;-41;-79;-41
-193;-41;-231;-41;-218;-49;-49;-90,3333333333333;-90,3333333333333;-90,3333333333333;-122,333333333333;-175;-163,666666666667;-103,666666666667;-105;-41;-167,666666666667;-41;-231;-41
-185,666666666667;-185,666666666667;-261,666666666667;-185,666666666667;-175,333333333333;-90,3333333333333;-90,3333333333333;-258;-214;-170;-49;-56,3333333333333;-100,333333333333;-144,333333333333;-159;-104,333333333333;-41;-41;-91,6666666666667;-41
-144,333333333333;-258,333333333333;-144,333333333333;-144,333333333333;-41;-228,666666666667;-184,666666666667;-93;-137;-159;-90,3333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-119,666666666667;-344,666666666667;-154,666666666667;-294;-154,666666666667;-180
-41;-205,666666666667;-41;-231;-41;-122,333333333333;-159;-49;-49;-71;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-200,666666666667;-175,333333333333;-314,666666666667;-175,333333333333;-365,333333333333
-66,3333333333333;-41;-41;-129,666666666667;-155;-49;-56,3333333333333;-49;-49;-49;-63,6666666666667;-49;-49;-49;-49;-41;-91,6666666666667;-41;-41;-104,333333333333
-231;-41;-142,333333333333;-41;-226,333333333333;-49;-49;-49;-49;-49;-159;-129,666666666667;-85,6666666666667;-49;-49;-41;-231;-41;-167,666666666667;-41
-156;-92,6666666666667;-270;-92,6666666666667;-196;-49;-49;-134,333333333333;-90,3333333333333;-90,3333333333333;-63,6666666666667;-107,666666666667;-151,666666666667;-151,666666666667;-107,666666666667;-41;-79;-41;-193;-41
-196;-208,666666666667;-196;-196;-113,333333333333;-105;-90,3333333333333;-258;-272,666666666667;-228,666666666667;-49;-49;-49;-85,6666666666667;-129,666666666667;-213,666666666667;-61,6666666666667;-99,6666666666667;-61,6666666666667;-61,6666666666667
-82,3333333333333;-272,333333333333;-82,3333333333333;-171;-41;-272,666666666667;-243,333333333333;-49;-78,3333333333333;-122,333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-322,666666666667;-196;-386;-196;-310
-41;-117;-41;-231;-53,6666666666667;-63,6666666666667;-107,666666666667;-49;-49;-49;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-113,333333333333;-113,333333333333;-164;-113,333333333333;-278
-155;-41;-41;-41;-231;-49;-49;-49;-49;-49;-122,333333333333;-78,3333333333333;-49;-49;-49;-41;-180,333333333333;-41;-66,3333333333333;-41
-205,666666666667;-41;-231;-41;-199,666666666667;-49;-49;-49;-49;-49;-115;-159;-144,333333333333;-100,333333333333;-56,3333333333333;-41;-180,333333333333;-41;-231;-41
-154,666666666667;-154,666666666667;-243,333333333333;-154,666666666667;-196;-49;-49;-193;-149;-105;-49;-49;-93;-137;-159;-91,6666666666667;-41;-41;-104,333333333333;-41
-175,333333333333;-276,666666666667;-175,333333333333;-175,333333333333;-51,3333333333333;-163,666666666667;-119,666666666667;-199,333333333333;-243,333333333333;-272,666666666667;-49;-49;-49;-49;-71;-313,666666666667;-123,666666666667;-250,333333333333;-123,666666666667;-136,333333333333
-41;-218,333333333333;-59,6666666666667;-223,666666666667;-41;-228,666666666667;-272,666666666667;-49;-49;-63,6666666666667;-90,3333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-234;-196;-348;-196;-386
-53,6666666666667;-41;-41;-142,333333333333;-142,333333333333;-49;-49;-49;-49;-49;-184,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-51,3333333333333;-89,3333333333333;-51,3333333333333;-51,3333333333333;-127,333333333333
-231;-41;-129,666666666667;-41;-218,333333333333;-49;-49;-49;-49;-49;-159;-137;-93;-49;-49;-41;-231;-41;-155;-41
-137,666666666667;-61,6666666666667;-251,666666666667;-61,6666666666667;-191;-89;-49;-135;-516,37391308;-67,6666666666667;-56,3333333333333;-100,333333333333;-144,333333333333;-159;-115;-41;-91,6666666666667;-41;-205,666666666667;-41
